id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Foslo.config~master~Ib984ef2d97e1dd710d78dca7da67d88152434e70,openstack/oslo.config,master,bp/oslo-config-db,Ib984ef2d97e1dd710d78dca7da67d88152434e70,[WIP] Support ZooKeeper and Consul for oslo.config,ABANDONED,2015-11-09 16:10:16.000000000,2016-02-18 15:51:39.000000000,,178,2,0,243182,301ce9e1ffd434c403035d5c985a2563cf42ae54,10,3,3,6,11708,Atsuko Ito,yottatsa,"[WIP] Support ZooKeeper and Consul for oslo.config

* interface to implement any config reader.
* support ZooKeeper:
    --config-db=zk://host1:2181,host2:2181,host3:2181/openstack
* support Consul:
    --config-db=consul://consul/openstack

Change-Id: Ib984ef2d97e1dd710d78dca7da67d88152434e70
Implements: blueprint oslo-config-db
"
openstack%2Ftraining-labs~master~I44a637e4f7ca9f1f0330699e01a606b6d5256295,openstack/training-labs,master,snapshot_refactoring,I44a637e4f7ca9f1f0330699e01a606b6d5256295,Add vm_snapshot_list_tree,MERGED,2016-02-08 19:43:19.000000000,2016-02-18 15:49:52.000000000,2016-02-18 15:49:51.000000000,10,1,0,277547,3e960ccc96e2e5f974e83784c24fd941cfd301d5,8,3,2,2,11109,Roger Luethi,rluethi,"Add vm_snapshot_list_tree

This patch moves the remaining call to VBM_EXE (VirtualBox-specific) out
of restore-cluster.sh and into virtualbox-functions.sh.

Change-Id: I44a637e4f7ca9f1f0330699e01a606b6d5256295
"
openstack%2Ftripleo-heat-templates~stable%2Fliberty~I8a8d311a14b41baf6e7e1b8ce26a63abc2eaabef,openstack/tripleo-heat-templates,stable/liberty,ipv6_disable_default_liberty_fix,I8a8d311a14b41baf6e7e1b8ce26a63abc2eaabef,Add sysctl settings to disable IPv6 autoconfig and accept_ra,MERGED,2016-02-07 15:25:02.000000000,2016-02-18 15:49:44.000000000,2016-02-18 15:49:44.000000000,5,0,0,277183,3cc92814028ad267b9012c61f0e267bb6fd1a610,10,2,2,1,12398,Dan Sneddon,dsneddon,"Add sysctl settings to disable IPv6 autoconfig and accept_ra

This change adds puppet hieradata settings which disable IPv6
autoconfiguration and accept_ra by default on all interfaces.
When IPv6 is used, the interfaces are individually enabled and
configured with static IP addresses.

The networking on the compute host needs to be completely
separate from the tenant networking, in order to safeguard the
compute host and isolate tenant traffic. This change disables
IPv6 autoconfiguration and acceptance of RAs by default on
interfaces unless specifically enabled.

Without these settings, IPv6 is enabled on all interfaces, as well
as autoconfiguration and accept_ra, so when the compute host
creates a bridge interface for the router (qbr-<ID>), the
compute node will automatically assign an IPv6 address and will
install a default IPv6 route on the bridge interface when it
receives the RAs from the Neutron router.

The change to turn off autoconfiguration means that interfaces
will not self-assign an IPv6 address, and the change to not accept
RAs is a security hardening feature. This requires that a
static gateway address be declared in the network environment
in the parameter ExternalNetworkDefaultRoute. Alternately, sysctl
can be modified to change the accept_ra behavior for specific
interfaces.

Change-Id: I8a8d311a14b41baf6e7e1b8ce26a63abc2eaabef
(cherry picked from commit b3ee463bf0e5ad0da19e3fe804dbeb8653ce26e6)
"
openstack%2Ftripleo-heat-templates~master~I8a8d311a14b41baf6e7e1b8ce26a63abc2eaabef,openstack/tripleo-heat-templates,master,bug/1544296,I8a8d311a14b41baf6e7e1b8ce26a63abc2eaabef,Add sysctl settings to disable IPv6 autoconfig and accept_ra,MERGED,2016-02-07 15:17:48.000000000,2016-02-18 15:48:50.000000000,2016-02-18 15:48:50.000000000,5,0,5,277182,68d18fffbeda6fc69b9f123e154e558f72b8bc3f,23,5,5,1,12398,Dan Sneddon,dsneddon,"Add sysctl settings to disable IPv6 autoconfig and accept_ra

This change adds puppet hieradata settings which disable IPv6
autoconfiguration and accept_ra by default on all interfaces.
When IPv6 is used, the interfaces are individually enabled and
configured with static IP addresses.

The networking on the compute host needs to be completely
separate from the tenant networking, in order to safeguard the
compute host and isolate tenant traffic. This change disables
IPv6 autoconfiguration and acceptance of RAs by default on
interfaces unless specifically enabled.

Without these settings, IPv6 is enabled on all interfaces, as well
as autoconfiguration and accept_ra, so when the compute host
creates a bridge interface for the router (qbr-<ID>), the
compute node will automatically assign an IPv6 address and will
install a default IPv6 route on the bridge interface when it
receives the RAs from the Neutron router.

The change to turn off autoconfiguration means that interfaces
will not self-assign an IPv6 address, and the change to not accept
RAs is a security hardening feature. This requires that a
static gateway address be declared in the network environment
in the parameter ExternalNetworkDefaultRoute. Alternately, sysctl
can be modified to change the accept_ra behavior for specific
interfaces.

Change-Id: I8a8d311a14b41baf6e7e1b8ce26a63abc2eaabef
Closes-bug: 1544296
"
openstack%2Ffreezer~master~Ie05e5fc9f4482c87a828577acd46452c6b4baeb4,openstack/freezer,master,bug/1546839,Ie05e5fc9f4482c87a828577acd46452c6b4baeb4,Fix a mistake about  function for install_freezer,MERGED,2016-01-20 16:27:37.000000000,2016-02-18 15:48:42.000000000,2016-02-18 15:48:42.000000000,1,1,0,270306,05a86e2edf5a73445520c067cb0a6d9a83e6f12b,12,5,2,1,14101,yapeng Yang,yapeng,"Fix a mistake about  function for install_freezer

Closes-Bug: #1546839

Change-Id: Ie05e5fc9f4482c87a828577acd46452c6b4baeb4
"
openstack%2Ftraining-labs~master~I40f4e9c6466953c99255271594409e889392c59b,openstack/training-labs,master,fix_race_in_kvm_vm_delete,I40f4e9c6466953c99255271594409e889392c59b,Fix race in KVM's vm_delete,MERGED,2016-02-08 05:12:49.000000000,2016-02-18 15:48:32.000000000,2016-02-18 15:48:32.000000000,2,0,0,277282,8a54ccc85afa43419dc89446030faed9b92f76b5,9,4,1,1,11109,Roger Luethi,rluethi,"Fix race in KVM's vm_delete

After powering off a KVM VM, we need to sleep before undefining the VM.

Without the sleep, vm_delete causes an error if the VM in question has
been booted with virt-install (without subsequent reboots).

Change-Id: I40f4e9c6466953c99255271594409e889392c59b
"
openstack%2Ftraining-labs~master~I9243647dace57bf5567b775c41488615dcea0470,openstack/training-labs,master,nodes_only_config,I9243647dace57bf5567b775c41488615dcea0470,Add a configuration without software installs,MERGED,2016-02-16 17:51:03.000000000,2016-02-18 15:47:26.000000000,2016-02-18 15:47:26.000000000,23,0,0,280848,98d0682409218f59ca73224a1e9dc7d8428664d4,8,4,1,1,11109,Roger Luethi,rluethi,"Add a configuration without software installs

This configuration file is for users who prefer installing and
configuring all software manually. It creates the node VMs, but does not
install any software.

Usage: ./osbash.sh -b nodes_only

Change-Id: I9243647dace57bf5567b775c41488615dcea0470
"
openstack%2Ftraining-labs~master~I2ee7d127326b50b91afedffd94b8b51f2ef632d6,openstack/training-labs,master,snapshot_refactoring,I2ee7d127326b50b91afedffd94b8b51f2ef632d6,Rename and move snapshot restore functions,MERGED,2016-02-08 19:43:19.000000000,2016-02-18 15:47:17.000000000,2016-02-18 15:47:17.000000000,23,13,0,277546,a47883e3379a5d16ab399fe48d82995835709b79,8,4,1,2,11109,Roger Luethi,rluethi,"Rename and move snapshot restore functions

Move VirtualBox-specific functions used to restore snapshots from
restore-cluster.sh into virtualbox-functions.sh.

Change-Id: I2ee7d127326b50b91afedffd94b8b51f2ef632d6
"
openstack%2Fopenstacksdk~master~Ib36870f42ac872e54dcf717c590e37761a52af9d,openstack/openstacksdk,master,bug/1466202,Ib36870f42ac872e54dcf717c590e37761a52af9d,Support get/set metadata on object_store proxy,ABANDONED,2015-06-04 15:56:59.000000000,2016-02-18 15:45:50.000000000,,121,28,6,188452,bd0e213f1cdea7768a018f6a436fa9204089e63f,27,4,6,5,8257,Brian Curtin,briancurtin,"Support get/set metadata on object_store proxy

Getting and setting metadata on object_store accounts, containers, and
objects had been using the old resource instance way of working with
them. We can take advantage of the same way we do creates and updates by
working directly with the attribute names.

This includes a change to Object create/update function as it was trying
to be dual purpose when it really shouldn't be.

Partial-Bug: 1466202

Change-Id: Ib36870f42ac872e54dcf717c590e37761a52af9d
"
openstack%2Ffuel-menu~master~I2d6e0db042058be0bc48c9d66ce4d9066561153c,openstack/fuel-menu,master,bug/1543357,I2d6e0db042058be0bc48c9d66ce4d9066561153c,Correctly set hostname via hostnamectl,MERGED,2016-02-18 09:50:40.000000000,2016-02-18 15:34:57.000000000,2016-02-18 15:34:57.000000000,11,5,1,281725,b14b7a69a81dc9980e4abb9dbb84fdc0678e43af,19,7,3,1,14200,Maksim Malchuk,mmalchuk,"Correctly set hostname via hostnamectl

This commit correctly set hostname under CentOS via hostnamectl.

Change-Id: I2d6e0db042058be0bc48c9d66ce4d9066561153c
Closes-Bug: #1543357
"
openstack%2Fpython-openstackclient~master~Id3914c6f139a879eead0935d732c45d5564c665b,openstack/python-openstackclient,master,bug/BUG-1538006,Id3914c6f139a879eead0935d732c45d5564c665b,JSON formatted the metadata for aggregates,ABANDONED,2016-02-17 19:47:31.000000000,2016-02-18 15:29:01.000000000,,34,5,0,281488,418e22a2e03de125dfeae0fb5be03c4ab6fa2afd,4,2,1,1,13217,Pushkar,push7joshi,"JSON formatted the metadata for aggregates

Change-Id: Id3914c6f139a879eead0935d732c45d5564c665b
"
openstack%2Ffuel-main~master~I20c2c53d823372b44a6c9409f0ee46c1d1910782,openstack/fuel-main,master,separate-fuel-node-provisioning,I20c2c53d823372b44a6c9409f0ee46c1d1910782,Add Yum configuration to the fuel-release package,MERGED,2016-02-16 14:31:16.000000000,2016-02-18 15:28:56.000000000,2016-02-18 15:28:55.000000000,81,28,11,280729,17b753df7323f1fb691e10823e032762f7d18400,32,12,7,6,10474,Vitaly Parakhin,brain461,"Add Yum configuration to the fuel-release package

This package installs the following Yum configuration
entries for Fuel Admin node:

* base, updates and security MOS repos (enabled by default)
* repos configuration includes online mirrorlists
* GPG key for MOS packages (verification is enabled)

Also remove Fuel packages that directly depend on
the 'fuel' package from the FUEL_PACKAGES var

Change-Id: I20c2c53d823372b44a6c9409f0ee46c1d1910782
Blueprint: separate-fuel-node-provisioning
"
openstack%2Fpython-novaclient~master~Ie682111127584a33d8e96377d812d3a6352c760d,openstack/python-novaclient,master,bug/1510975,Ie682111127584a33d8e96377d812d3a6352c760d,Allow to specify a network for functional tests,MERGED,2015-10-28 15:33:54.000000000,2016-02-18 15:20:56.000000000,2016-02-18 15:20:56.000000000,24,6,1,239971,8a2ed13620e78f4b82e68028e86745e8c86240b0,17,6,2,5,2062,Ralf Haferkamp,rhafer,"Allow to specify a network for functional tests

Currently the tests just attach instances to the first network returned
by ""net-list"". That might however not be the right thing in some
environments. This change allows to override the default network via the
environment variable ""OS_NOVACLIENT_NETWORK"". If not specified the
test will fallback to the old behaviour and just use the first network.

Closes-Bug: #1510975
Change-Id: Ie682111127584a33d8e96377d812d3a6352c760d
"
