id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fnetworking-midonet~stable%2Fliberty~I9027ce89f09e85085ce5ce1c7d3da872c840b94f,openstack/networking-midonet,stable/liberty,bug/1514280,I9027ce89f09e85085ce5ce1c7d3da872c840b94f,"tox_install: Fix ""already installed"" test",MERGED,2015-12-10 16:17:38.000000000,2015-12-29 22:26:30.000000000,2015-12-29 22:26:30.000000000,10,9,0,255964,5c12e78e438b37edfda6e15cd142b51710b962d5,8,4,1,2,6854,YAMAMOTO Takashi,yamamoto,"tox_install: Fix ""already installed"" test

For many of projects, the name of projects are slightly different from
the name of modules.  eg. neutron_fwaas vs neutron-fwaas.

Closes-Bug: #1514280
Change-Id: I9027ce89f09e85085ce5ce1c7d3da872c840b94f
(cherry picked from commit ad281aba09f66852ce94faf1e01826e9dea70e73)
Conflicts:
        tools/tox_install.sh
        tools/tox_install_project.sh
"
openstack%2Fnetworking-odl~stable%2Fliberty~I1448b61e1b85cdc6f8ebefbc7867b9de6fe6117f,openstack/networking-odl,stable/liberty,bug/1522590,I1448b61e1b85cdc6f8ebefbc7867b9de6fe6117f,Don't use install_package when handling failures.,MERGED,2015-12-04 23:20:20.000000000,2015-12-29 22:19:08.000000000,2015-12-29 22:19:08.000000000,10,9,3,253738,3fe00e7d6066abec9e67d3a80ca3b7eab69bc9bf,21,6,5,1,17377,Federico Ressi,fressi,"Don't use install_package when handling failures.

Change-Id: I1448b61e1b85cdc6f8ebefbc7867b9de6fe6117f
Closes-Bug: #1522590
(cherry picked from commit 9c06be0e5d73b0766b9ed6ab853640e4fbbc8225)
"
openstack%2Fnetworking-ofagent~stable%2Fliberty~I383f2a4585b767c5aed3c7cf46d2c4ec72aae774,openstack/networking-ofagent,stable/liberty,liberty/pin-pylint,I383f2a4585b767c5aed3c7cf46d2c4ec72aae774,Fix pylint breakage,MERGED,2015-12-17 23:34:10.000000000,2015-12-29 22:17:59.000000000,2015-12-29 22:17:59.000000000,2,3,0,259223,1d10c68ad6d0db2938e2c2bec8700fed32a52942,10,4,1,2,8344,fumihiko kakuma,kakuma,"Fix pylint breakage

Pin pylint to 1.4.4 and astroid (a dependency) to less than 1.4.0,
as newer versions break pylint.

Related Change-Id: I0e39d88fdcc74f2bfec331d26567a18560fbc3a0
Change-Id: I383f2a4585b767c5aed3c7cf46d2c4ec72aae774
"
openstack%2Fnetworking-ofagent~stable%2Fkilo~I383f2a4585b767c5aed3c7cf46d2c4ec72aae774,openstack/networking-ofagent,stable/kilo,kilo/pin_pylint,I383f2a4585b767c5aed3c7cf46d2c4ec72aae774,Fix pylint breakage,MERGED,2015-12-17 01:50:19.000000000,2015-12-29 22:17:32.000000000,2015-12-29 22:17:32.000000000,2,3,1,258755,45a7725d47e82a2a41a2d7a5b6affee9a730402c,11,4,2,2,8344,fumihiko kakuma,kakuma,"Fix pylint breakage

Pin pylint to 1.4.4 and astroid (a dependency) to less than 1.4.0,
as newer versions break pylint.

Change-Id: I383f2a4585b767c5aed3c7cf46d2c4ec72aae774
Related Change-Id: I417207a067b4f235ab6ddd479a5092505d63479f
"
openstack%2Fpython-novaclient~master~I63cc4b943d5dcf32b7a35b18867ebce18f350520,openstack/python-novaclient,master,functional_tests,I63cc4b943d5dcf32b7a35b18867ebce18f350520,[functional] Move code for boot vm to base testcase,ABANDONED,2015-12-22 14:58:51.000000000,2015-12-29 22:10:49.000000000,,22,50,0,260576,afad585a30f53df5348600797078264581d33634,6,2,2,6,9545,Andrey Kurilin,akurilin,"[functional] Move code for boot vm to base testcase

It would be nice to reduce code duplication.

Change-Id: I63cc4b943d5dcf32b7a35b18867ebce18f350520
"
openstack%2Fnova~master~Icbeef0538bcf3fc1c13e96c31917e87bae0a1a0b,openstack/nova,master,openstack/requirements,Icbeef0538bcf3fc1c13e96c31917e87bae0a1a0b,Updated from global requirements,MERGED,2015-12-21 23:43:42.000000000,2015-12-29 21:56:55.000000000,2015-12-29 21:56:54.000000000,1,1,0,260259,f7bd718121859b4db61248b305773a1e4007b4d0,27,10,2,1,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: Icbeef0538bcf3fc1c13e96c31917e87bae0a1a0b
"
openstack%2Fneutron-vpnaas~master~Ibfa4f48ab64f94866c1b723fbde876bce5e1be39,openstack/neutron-vpnaas,master,openstack/requirements,Ibfa4f48ab64f94866c1b723fbde876bce5e1be39,Updated from global requirements,MERGED,2015-12-11 15:21:48.000000000,2015-12-29 21:50:29.000000000,2015-12-29 21:50:29.000000000,3,3,0,256494,4e9f83396066dd350f15229c78e349cf67ead196,45,10,6,1,11131,OpenStack Proposal Bot,proposal-bot,"Updated from global requirements

Change-Id: Ibfa4f48ab64f94866c1b723fbde876bce5e1be39
"
openstack%2Fneutron-vpnaas~master~Ie4b77685b688491218a1fd417098fa611454f038,openstack/neutron-vpnaas,master,Paco_consistency,Ie4b77685b688491218a1fd417098fa611454f038,Fix some inconsistency in docstrings,MERGED,2015-12-22 08:01:57.000000000,2015-12-29 21:46:37.000000000,2015-12-29 21:46:37.000000000,2,2,0,260375,5af5f6058ca74421f6010ff9efac9c7910f3e148,30,9,1,1,19414,Paco Peng,pacopeng,"Fix some inconsistency in docstrings

Added colon after "":param"" according to:
http://docs.openstack.org/developer/hacking

Change-Id: Ie4b77685b688491218a1fd417098fa611454f038
"
openstack%2Fcinder~master~I5f25c47158ac24bef94078457a84248daa67e80f,openstack/cinder,master,bug/1504719,I5f25c47158ac24bef94078457a84248daa67e80f,Retyping volume got error under max vol limit,MERGED,2015-10-10 03:23:50.000000000,2015-12-29 21:21:30.000000000,2015-12-28 22:35:41.000000000,68,4,36,233325,c68bc2eb2be41a437390cbd81a499bb0ea94f180,307,66,8,5,8846,Hao Wang,sxmatch,"Retyping volume got error under max vol limit

After reaching the max volume limit and
retyping one of volumes, cinder will raise
error: ""VolumeLimitExceeded"".

This error shouldn't be occurring since the
volume type limit is -1 and retyping doesn't
change the volume quota, it changes the volume
type quota.

Change-Id: I5f25c47158ac24bef94078457a84248daa67e80f
Closes-Bug: #1504719
"
openstack%2Fcinder~master~Iffe6a23437694fb467afd0baae801771b88c4f80,openstack/cinder,master,bp/mox-to-mock-conversion,Iffe6a23437694fb467afd0baae801771b88c4f80,Replace use of mox with mock in test_rbd,MERGED,2015-12-11 11:11:55.000000000,2015-12-29 21:11:39.000000000,2015-12-29 21:11:38.000000000,14,14,2,256352,6ead3bff625e24f6e759d50f8178231243cc7485,99,39,5,1,14305,Yuriy Nesenenko,yuriy_n,"Replace use of mox with mock in test_rbd

This patch replaces the remaining cases of mox with mock in test_rbd.py

Change-Id: Iffe6a23437694fb467afd0baae801771b88c4f80
Partial-Implements: blueprint mox-to-mock-conversion
"
