id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Ftacker~master~I274ce84c1f6851f14578fdd4514eba5f55e8bb1a,openstack/tacker,master,doc-migration,I274ce84c1f6851f14578fdd4514eba5f55e8bb1a,Update URL home-page in documents according to document migration,ABANDONED,2017-07-14 02:36:44.000000000,2017-09-06 01:04:15.000000000,,1,1,0,483752,b59b268faddcddf20213e056d23ecdb6d28a6e20,7,2,3,1,22255,Tuan,Tuan,"Update URL home-page in documents according to document migration

Change-Id: I274ce84c1f6851f14578fdd4514eba5f55e8bb1a
"
openstack%2Fpython-openstackclient~master~Ie5902b824d867ae38b3c54f1df289a5bbb8fd720,openstack/python-openstackclient,master,doc-migration,Ie5902b824d867ae38b3c54f1df289a5bbb8fd720,Update URL home-page in documents according to document migration,ABANDONED,2017-07-14 02:50:31.000000000,2017-09-06 01:04:01.000000000,,1,1,1,483778,1751941d485c6bf6e40313664f2329647b62fc40,6,4,2,1,22255,Tuan,Tuan,"Update URL home-page in documents according to document migration

Change-Id: Ie5902b824d867ae38b3c54f1df289a5bbb8fd720
"
openstack%2Fpython-blazarclient~master~I3aef881c9d2beabc8b094f1b29e3b8de46478351,openstack/python-blazarclient,master,,I3aef881c9d2beabc8b094f1b29e3b8de46478351,Using fixtures instead of deprecated mockpatch module,ABANDONED,2017-07-12 09:50:01.000000000,2017-09-06 01:03:48.000000000,,2,2,3,482878,6c2600db4f43dbc982766905fd678d73fdde0679,6,2,2,1,22255,Tuan,Tuan,"Using fixtures instead of deprecated mockpatch module

This module mockpatch of oslotest[1] is deprecated since version 1.13
and may be removed in version 2.0. Use fixtures.Mock* classes instead[2]

[1]OpenStack Testing Framework and Utilities
[2]https://docs.openstack.org/oslotest/latest/api/oslotest.mockpatch.html#module-oslotest.mockpatch

Change-Id: I3aef881c9d2beabc8b094f1b29e3b8de46478351
"
openstack%2Fswift~master~I5321b5537787fcea126065243f1c4bd5e601181e,openstack/swift,master,,I5321b5537787fcea126065243f1c4bd5e601181e,Stop clearing req.acl in DLO,MERGED,2017-08-31 23:59:10.000000000,2017-09-06 01:02:33.000000000,2017-09-06 01:02:33.000000000,0,2,0,499856,8ed6e663d5f9827c2cd4928a54b02d2fa244af6c,11,3,1,1,15343,Tim Burke,tburke,"Stop clearing req.acl in DLO

This has been pure misdirection since DLO was pulled out of the proxy
server; req.acl is always set by the object controller before calling
swift.authorize.

See TestDlo.test_dlo_referer_on_segment_container in
test/functional/test_dlo.py for proof that we still enforce segment
container ACLs properly.

Change-Id: I5321b5537787fcea126065243f1c4bd5e601181e
Related-Change: Ib3b3830c246816dd549fc74be98b4bc651e7bace
"
openstack%2Fnova~master~I94b7d048831744f178884c23ff2f0361c3beadc7,openstack/nova,master,os-vif-library,I94b7d048831744f178884c23ff2f0361c3beadc7,tests: Remove useless test,MERGED,2017-07-12 16:36:09.000000000,2017-09-06 01:02:00.000000000,2017-09-06 01:01:59.000000000,0,19,0,483031,6ccff15928ce40d1d5b653d62d9e516911bda69a,53,16,3,1,15334,Stephen Finucane,sfinucan,"tests: Remove useless test

OVS VIFs, whether ""hybrid"" or not, are now handled by os-vif and the
configuration of nova-network's firewall will therefore have no impact
on them.

While the aim of these test is lost to me, changing the nova-network
option does not cause the test to fail. It is therefore useless and can
be removed, along with a variable that only it uses now.

Change-Id: I94b7d048831744f178884c23ff2f0361c3beadc7
"
openstack%2Fswift~master~Ia1aabeab250cbe27414d7877138ad38708f5ce3f,openstack/swift,master,bug/1446721,Ia1aabeab250cbe27414d7877138ad38708f5ce3f,Update Container-Sync Docs for internal_client.conf,MERGED,2017-09-05 07:24:22.000000000,2017-09-06 00:59:49.000000000,2017-09-06 00:59:49.000000000,6,0,0,500703,ddec5f537301692306829b1f3e3f5cca9b7d8f87,7,2,1,1,14766,Kazuhiro MIYAHARA,miyahara,"Update Container-Sync Docs for internal_client.conf

At patch [1], container sync daemon is updated to use internal client.
However, the ""Configuring Container Sync"" section [2] of swift docs doesn't
updated for this change.

This patch adds an explanation about the change.

[1]: https://review.openstack.org/#/c/452773/
[2]: http://docs.openstack.org/developer/swift/overview_container_sync.html#configuring-container-sync

Change-Id: Ia1aabeab250cbe27414d7877138ad38708f5ce3f
Closes-Bug: 1446721
"
openstack%2Fdevstack~stable%2Fpike~I066f5f87ff22d7da2e3814f8c2de75f2af625d2b,openstack/devstack,stable/pike,,I066f5f87ff22d7da2e3814f8c2de75f2af625d2b,Fix Cleanups for keystone/placement/nova,MERGED,2017-08-17 10:15:05.000000000,2017-09-06 00:58:06.000000000,2017-09-06 00:58:06.000000000,13,15,0,494464,bd2f6a860f402a8ae27fd0a481ceb5f9dc3d5881,22,6,2,3,5638,Davanum Srinivas,dims-v,"Fix Cleanups for keystone/placement/nova

* Check KEYSTONE_DEPLOY flag and cleanup appropriately
* When we stop process, we should not wipe uwsgi config we should
  remove files only on cleanup
* We should not call cleanup *BEFORE* configure, we are just wiping
  out the uwsgi ini files
* cleanup_placement should be called from clean.sh

Change-Id: I066f5f87ff22d7da2e3814f8c2de75f2af625d2b
"
openstack%2Fpuppet-nova~master~Iac4f22cbe043629ae9f0477ae62cf77ad0d761f8,openstack/puppet-nova,master,bug/1702730,Iac4f22cbe043629ae9f0477ae62cf77ad0d761f8,Add pci/alias to compute manifest,MERGED,2017-06-22 03:45:35.000000000,2017-09-06 00:57:08.000000000,2017-09-06 00:57:08.000000000,299,41,8,476327,c1a4ab211dd2322572349719379cd13c6f2abb9a,60,7,13,9,16845,Sindhur,smalleni,"Add pci/alias to compute manifest

Starting with Ocata pci_alias needs to be configured on compute nodes as
well.

This requires refactoring of the manifests as the parameter is common to
nova::compute and nova::api.
Common pci configuration is now done by the nova::pci class while compute
specific configuration is done now by the nova::compute::pci class.

Closes-Bug: #1702730
Change-Id: Iac4f22cbe043629ae9f0477ae62cf77ad0d761f8
"
openstack%2Fpuppet-openstack_extras~master~Ie362d8ba62653c15b5e6d89fa8db67772b2e97d1,openstack/puppet-openstack_extras,master,,Ie362d8ba62653c15b5e6d89fa8db67772b2e97d1,Bump default release to Pike,MERGED,2017-09-05 16:02:44.000000000,2017-09-06 00:54:46.000000000,2017-09-06 00:54:46.000000000,13,13,0,500906,fbe6290b4e5507a153e2f180c34408367efb7b2d,13,4,2,5,1004,Mohammed Naser,mnaser,"Bump default release to Pike

Change-Id: Ie362d8ba62653c15b5e6d89fa8db67772b2e97d1
"
openstack%2Fpuppet-openstack-integration~master~Ia2a79a2e1482f6f72426bc81c8e6d2a04cb211e3,openstack/puppet-openstack-integration,master,om-backends,Ia2a79a2e1482f6f72426bc81c8e6d2a04cb211e3,Add support for dual oslo.messaging backend configuration,MERGED,2017-01-06 14:08:59.000000000,2017-09-06 00:52:48.000000000,2017-09-06 00:52:48.000000000,459,98,5,417387,c82f5689cbac6ad2a9ed9989641aa87fe0d546e9,70,5,22,21,20523,Andy Smith,ajssmith,"Add support for dual oslo.messaging backend configuration

Introduce configuration parameters to specify the oslo.messaging
rpc or notification backend as one of rabbit, amqp. The default
config is to use rabbit broker for both rpc and notification. Selection
of amqp for rpc will use brokerless qpid-dispatch router.

This patch:
* Adds notification_transport_url parameter across services where needed
* Adds rpc and notification parameters to config
* Adds qdr for rpc amqp1 configuration
* Modifies scenario001 for dual messaging backends
* supports ssl config

Depends-On: Id6ebc4ce8b0ffdb0be92a758dbf89c84c3274725
Change-Id: Ia2a79a2e1482f6f72426bc81c8e6d2a04cb211e3
"
openstack%2Fironic~master~Idb78a0a4ab0b746c4d6d7642a4b755e59b8bbeaf,openstack/ironic,master,500734,Idb78a0a4ab0b746c4d6d7642a4b755e59b8bbeaf,Update the url for ironic document,ABANDONED,2017-09-05 08:52:25.000000000,2017-09-06 00:42:01.000000000,,3,3,1,500734,228e6b1a99f011767e797208a54c56d7bd42785b,13,7,2,1,26458,Brin Zhang,zhangbailin,"Update the url for ironic document

Update doc links according to OpenStack document migration,
Use https instead of http for docs links, and update it

Change-Id: Idb78a0a4ab0b746c4d6d7642a4b755e59b8bbeaf
"
