id,project,branch,topic,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fopenstack-helm~master~I6a1889037c1b57d370ea00d1044942164fffe5fc,openstack/openstack-helm,master,479540,I6a1889037c1b57d370ea00d1044942164fffe5fc,Cinder: Bring backup service inline with others for entrypoints,MERGED,2017-07-02 05:35:47.000000000,2017-07-03 19:41:32.000000000,2017-07-03 19:41:32.000000000,27,4,2,479540,27c99560db7bde75a2b96c1097a7f86ec1fa4eaf,12,5,2,3,23928,Pete Birley,portdirect,"Cinder: Bring backup service inline with others for entrypoints

This PS brings the launch style of Cinder-Backup inline with other
OpenStack-Helm pods.

Change-Id: I6a1889037c1b57d370ea00d1044942164fffe5fc
"
openstack%2Fcinder~master~I80f5839baafb16654de90cf001fc013664197341,openstack/cinder,master,bug/1687667,I80f5839baafb16654de90cf001fc013664197341,Storwize Support iSCSI host when FC volume is there,MERGED,2017-05-02 16:49:26.000000000,2017-07-03 19:41:27.000000000,2017-06-20 20:09:42.000000000,49,43,41,461850,b2ff796c8ec29c1bbf79284078e9574e898841e3,409,64,21,3,8190,Drew Thorstensen (thorst),thorst,"Storwize Support iSCSI host when FC volume is there

This code updates the storwize driver to ignore the FC host if an iSCSI
connection is being requested.

Change-Id: I80f5839baafb16654de90cf001fc013664197341
Closes-Bug: 1687667
"
openstack%2Fcinder~master~Ib246f7186c3fe38c52d69e49afd92d35db755473,openstack/cinder,master,add_enable_lazy,Ib246f7186c3fe38c52d69e49afd92d35db755473,Add enable_lazy in api/openstack/wsgi.py,MERGED,2017-06-19 09:54:01.000000000,2017-07-03 19:41:26.000000000,2017-06-19 13:56:42.000000000,3,0,0,475311,bfdd36a57236b021c4fe436d582cdbbd6588c165,32,11,1,1,25456,junboli,junboli,"Add enable_lazy in api/openstack/wsgi.py

Add i18n.enable_lazy() in cinder/api/openstack/wsgi.py

Change-Id: Ib246f7186c3fe38c52d69e49afd92d35db755473
"
openstack%2Fcinder~master~I817b1ccffd5e929bcf78b913d666073596b93612,openstack/cinder,master,fix_metadata_key,I817b1ccffd5e929bcf78b913d666073596b93612,[api-ref] Add snapshot metadata key api,MERGED,2017-06-19 02:13:52.000000000,2017-07-03 19:41:25.000000000,2017-06-28 00:18:31.000000000,128,8,0,475208,f89614d2e22bf1f7ad76a1221544c102ef589976,37,10,3,5,15054,wangxiyuan,wangxiyuan,"[api-ref] Add snapshot metadata key api

The patch did:
1. Add the missing GET/DELETE/PUT api-ref for snapshot metadata key.
2. Fix snapshot_id description.

Change-Id: I817b1ccffd5e929bcf78b913d666073596b93612
"
openstack%2Fcinder~master~Ib31ab87d0954c2bedf55c6d71623b2c7d07b5fa7,openstack/cinder,master,bug/1668416,Ib31ab87d0954c2bedf55c6d71623b2c7d07b5fa7,Add project_id admin filter to limits API,MERGED,2017-03-09 06:48:12.000000000,2017-07-03 19:41:23.000000000,2017-06-19 14:08:12.000000000,192,19,13,443437,4a2448bd15a0191df8bb4710870e2e0b5750278a,422,61,17,8,15054,wangxiyuan,wangxiyuan,"Add project_id admin filter to limits API

""cinder absolute-limits"" command supports <tenant_id> filter,
But server side doesn't, this patch added the support for server
side.

APIImpact

Closes-bug: #1668416
Change-Id: Ib31ab87d0954c2bedf55c6d71623b2c7d07b5fa7
"
openstack%2Fcinder~stable%2Focata~I064ec043c136a46c9d4f3439f849c1843f76a4cf,openstack/cinder,stable/ocata,bug/1694546,I064ec043c136a46c9d4f3439f849c1843f76a4cf,VMAX driver - failure in initiator group cleanup,MERGED,2017-06-03 13:59:11.000000000,2017-07-03 19:41:06.000000000,2017-06-25 19:31:14.000000000,94,81,13,470628,de31445ca9d79466b7c0a26dfe4e7fcee58b9fb5,77,27,3,3,12670,Helen Walsh,walshh2,"VMAX driver - failure in initiator group cleanup

There is an issue where the initiator group does not get cleaned up
if the host name is hyphenated. This patch rectifies the issue by
getting the host name from the connector object instead of parsing it
from the masking view name. This fix is being applied directly to
stable ocata because the SMI-S driver has been replaced by REST in
Pike.

Change-Id: I064ec043c136a46c9d4f3439f849c1843f76a4cf
Closes-Bug: #1694546
"
openstack%2Fcinder~master~I56a9ec4ee9ded4917546f86ea7f0090ab4a3223b,openstack/cinder,master,,I56a9ec4ee9ded4917546f86ea7f0090ab4a3223b,Remove duplicated line from _do_attachment_delete,MERGED,2017-06-15 07:27:55.000000000,2017-07-03 19:41:05.000000000,2017-06-15 16:44:44.000000000,0,1,0,474469,94175d0615eff611fc5f7e183132097c95c4fe5d,42,14,1,1,9562,Ildiko Vancsa,ildikov,"Remove duplicated line from _do_attachment_delete

Change-Id: I56a9ec4ee9ded4917546f86ea7f0090ab4a3223b
"
openstack%2Fcinder~master~I321b7027e3e177276ceebae72fb556d9700169ef,openstack/cinder,master,bp/scaleio-greater-than-2,I321b7027e3e177276ceebae72fb556d9700169ef,ScaleIO - Make compatible with next SIO version,MERGED,2017-06-14 17:16:31.000000000,2017-07-03 19:41:04.000000000,2017-06-19 22:57:45.000000000,105,23,1,474294,c4d89cc01ea122e663285c1848062f5bcbf5a6b3,44,7,1,3,25033,Eric Young,tssgery,"ScaleIO - Make compatible with next SIO version

There is a new verison of ScaleIO in development and one of the
APIs is changing. While backwards compatibility will exist in the
SIO API for a while, this change supports both the new and existing
calls. Tested with SIO 1.3x, 2.0.x, and the upcoming version

Change-Id: I321b7027e3e177276ceebae72fb556d9700169ef
implements: blueprint scaleio-greater-than-2
"
openstack%2Fcinder~master~I6eb43f63bb504cb64b12f55de759779058b2979d,openstack/cinder,master,fix_response_code,I6eb43f63bb504cb64b12f55de759779058b2979d,Fix response code for update and delete API in volume attachments,MERGED,2017-06-13 15:08:26.000000000,2017-07-03 19:41:02.000000000,2017-06-13 17:39:18.000000000,2,2,0,473874,2d8d09f0970477b00abd1ed3ecaf9b2c091e15b0,43,23,1,1,23081,Jeremy Zhang,jeremy.zhang,"Fix response code for update and delete API in volume attachments

The normal response code for update or delete API described in volume
attachments api-ref is 202, but the actual response code from the curl
request is 200. This patch is to fix the response codes of these two
APIs in api-ref.

Change-Id: I6eb43f63bb504cb64b12f55de759779058b2979d
"
openstack%2Fcinder~master~Icd37566120f3ee4802240a279cf5ceca89be2dc6,openstack/cinder,master,test_vmax,Icd37566120f3ee4802240a279cf5ceca89be2dc6,Mock time.sleep for VMAXRestTest.test_remove_vol_from_sg_failed,MERGED,2017-06-13 10:02:02.000000000,2017-07-03 19:41:00.000000000,2017-06-30 05:21:53.000000000,3,1,0,473768,25a778cb0b03b07aa93213c55e9d2b81d4dba260,37,5,1,1,1736,Ivan Kolodyazhny,e0ne,"Mock time.sleep for VMAXRestTest.test_remove_vol_from_sg_failed

We don't need sleeps in unit tests. This patch makes test
ten times faster

Change-Id: Icd37566120f3ee4802240a279cf5ceca89be2dc6
"
openstack%2Fcinder~master~Ibf59ca7f7452dba94d8d60a66601bcd088a77593,openstack/cinder,master,deprecated_get_transport,Ibf59ca7f7452dba94d8d60a66601bcd088a77593,Remove deprecated oslo_messaging.get_transport,MERGED,2017-06-13 07:26:08.000000000,2017-07-03 19:40:59.000000000,2017-06-17 23:35:09.000000000,2,2,0,473716,c0ed9a9ec274a829150387acffcf4215ea3ecf37,55,15,1,1,26072,Van Hung Pham,hungpv,"Remove deprecated oslo_messaging.get_transport

DeprecationWarning:
Using function/method 'oslo_messaging.transport.get_transport()'
is deprecated: use get_rpc_transport or get_notification_transport.
Replace get_transport with get_rpc_transport.

Change-Id: Ibf59ca7f7452dba94d8d60a66601bcd088a77593
"
openstack%2Fcinder~master~I0535dc860192b6a8d72697558efb7d56ac892636,openstack/cinder,master,bug/1696140,I0535dc860192b6a8d72697558efb7d56ac892636,IBM Storage- revert vol size capacity optimization,MERGED,2017-06-08 15:35:56.000000000,2017-07-03 19:40:52.000000000,2017-06-13 16:53:20.000000000,2,2,0,472300,c220112cb73e0b1d9afd865f9c06082f56150a29,33,4,1,1,13047,Isaac Beckman,isaacb,"IBM Storage- revert vol size capacity optimization

Volume size was calculated in XIV driver to optimize disks capacity
When dealing with images, there are cases in which inaccuracy of this
optimization creates insufficient volume capacity to store the image

Change-Id: I0535dc860192b6a8d72697558efb7d56ac892636
Closes-Bug: 1696140
"
openstack%2Fcinder~master~I6366ca6bd8286858093b76579571b35b062f97d7,openstack/cinder,master,global_request_id,I6366ca6bd8286858093b76579571b35b062f97d7,Send global_request_id to nova/glance when calls are made,MERGED,2017-06-08 11:49:05.000000000,2017-07-03 19:40:40.000000000,2017-06-08 17:31:27.000000000,16,6,0,472224,72800e6b22cbdbbfb0c0cf3381075d2325021e3c,38,20,1,5,2750,Sean Dague,sdague,"Send global_request_id to nova/glance when calls are made

This makes cinder add the global_request_id to the constructors for
nova and glance clients, which will pass the global_request_id into
those services on all API calls.

Adjust unit tests when needed to support the new parameter.

oslo spec I65de8261746b25d45e105394f4eeb95b9cb3bd42

(requirements bump)
Depends-On: I5b247f75edeea9da50fe524eadf5f9a2c626d665

Change-Id: I6366ca6bd8286858093b76579571b35b062f97d7
"
openstack%2Fcinder~master~Ia0710d66bdbc85afffdb6e4f22f3ce6ca642ec75,openstack/cinder,master,bug/1696215,Ia0710d66bdbc85afffdb6e4f22f3ce6ca642ec75,Allow Pure drivers to handle detach with no host,MERGED,2017-06-07 17:18:29.000000000,2017-07-03 19:40:34.000000000,2017-06-12 19:17:24.000000000,61,13,2,471861,e9cd1bc89e5610de84b116d6c3687d4f796f527c,56,8,2,4,12924,Patrick East,patrick.east,"Allow Pure drivers to handle detach with no host

Apparently force-detach is ok with no connector
object passed in. This changes the driver to assume
that no connector means just detach the volume from
anything its attached to.

I updated the base driver to document this quirk
too.

This should only ever happen with force detach and
""old"" style connections, which means multi-attach
shouldn't be in the picture so this is kind of
safe... probably..

Change-Id: Ia0710d66bdbc85afffdb6e4f22f3ce6ca642ec75
Closes-Bug: #1696215"
